"Country","Year","Monday Beta","Monday P-value","Friday Beta","Friday P-value","January Beta","January P-value","April Beta","April P-value","December Beta","December P-value","Halloween Beta","Halloween P-value","CES A","CES B","CES C"
"Morocco",1996,-0.0125905652745362,0.788785453982237,0.0130654023322468,0.776261510001137,-0.0944736306966689,0.132847060289775,0.283829458356419,1.41232159572916e-05,0.0569326286040945,0.354376770152867,0.0140784171325891,0.697045466917865,1,0.283829458356419,0.0473049097260698
"Morocco",1997,-0.000433696846437024,0.995537148082669,0.0696393129589644,0.373127311618791,0.327345823807339,0.00177748998504223,0.280740322026511,0.0084715382310926,-0.108151325148534,0.287993238474679,0.381333249288895,3.71673614595894e-11,3,0.329806465040915,0.164903232520457
"Morocco",1998,-0.101742906921499,0.128190895581203,0.11285421600968,0.101601003007035,-0.035607127697653,0.710423689983227,0.348852813531777,0.000448691644000562,-0.105628490491349,0.241556640485403,0.0695034412415917,0.190952366086996,1,0.348852813531777,0.0581421355886295
"Morocco",1999,-0.00152604477448147,0.983573519622799,0.146550047492897,0.0506261718485316,0.326815974135647,0.00445983387633965,-0.0600115672774622,0.554126827509783,-0.0686721331451195,0.498477103206937,-0.085975707885021,0.136207845996662,2,0.236683010814272,0.0788943369380906
"Morocco",2000,-0.229999033597281,0.0308574117206382,-0.0484840325568641,0.639779634376162,0.0175795511771156,0.908840826553895,-0.261225120035058,0.0898033894570583,-0.0563319771801137,0.713722722600067,-0.141272642771994,0.0811284532398998,1,0.229999033597281,0.0383331722662135
"Morocco",2001,-0.0491743988734327,0.726089922071466,-0.164894215333827,0.230411343374432,-0.150260782886498,0.443864762649698,-0.141723337134044,0.470154669242427,0.0317520419009097,0.877023189520372,0.178623077501218,0.0985019375340774,0,0,0
"Morocco",2002,0.110352341557769,0.514342953531604,0.107800155850038,0.527180374846289,-0.104014067456987,0.665869844436799,-0.0899916819532439,0.702829041472463,0.110408779499263,0.646693423477063,0.0616859357483203,0.638965807936078,0,0,0
"Morocco",2003,-0.0662105954900077,0.438217116302373,-0.0184172607166335,0.829178440372091,0.0416772591525397,0.725993012470881,0.184984363316247,0.120693158999734,-0.00125994709368814,0.991376883695026,-0.00428351851003363,0.949000017052127,0,0,0
"Morocco",2004,-0.0836978952023677,0.543560501597925,0.0474393325337916,0.718639486062903,0.251755478458738,0.144428416863994,0.202572824927609,0.239845143955378,0.698105255043116,9.5622422157311e-05,0.453464729507557,6.66162988124257e-06,2,0.575784992275336,0.191928330758445
"Morocco",2005,0.0986801650355218,0.264704323079977,0.031816416997323,0.725027617218976,-0.00656887359069261,0.959839069126853,0.0197321774011504,0.879771168790151,-0.105258968516813,0.389100307922055,-0.0883831913814896,0.200755918389916,0,0,0
"Morocco",2006,-0.0159404983648943,0.937679249061697,0.030338097245096,0.879936850003022,0.792139519799438,0.00606097605684601,0.408051479191358,0.175261604563724,0.0762664717832071,0.79003694805366,0.366040528387698,0.0187581997389477,2,0.579090024093568,0.193030008031189
"Morocco",2007,0.277024100688269,0.103502751393671,0.0329750319183092,0.844801393779815,0.401626725320051,0.0938521498278906,0.267926351145032,0.262955031144645,-0.0603438149029518,0.804961547744409,0.167767373701539,0.201243508201586,0,0,0
"Morocco",2008,-0.0630132259344392,0.728432795912023,0.0730997647261309,0.689281007263116,0.528132677835642,0.0437391593502814,0.0146031853610958,0.953396661702344,0.0462007914211385,0.859389051176915,0.178851156859861,0.207544424745791,1,0.528132677835642,0.0880221129726071
"Morocco",2009,-0.0645438339648582,0.648121520776723,-0.0815995624114489,0.575877181844242,-0.360575546230576,0.0711220411549252,0.251719525123228,0.19757880094217,0.12701798196538,0.515049765449264,-0.0166011876192956,0.880739693587114,0,0,0
"Morocco",2010,-0.153946987480429,0.124681297209585,0.00103571581496222,0.991862198083434,0.21832869995519,0.140489626656024,0.312698767811682,0.0245154248453264,0.137099304113611,0.322130682758559,0.164088710788536,0.0346500582286149,2,0.238393739300109,0.0794645797667029
"Morocco",2011,0.0151340567279158,0.907843104066083,-0.160537599791701,0.220159680337686,0.0198219065184493,0.916955467554992,-0.203934363931455,0.273378763742911,0.0769298724784573,0.672777194418735,-0.0842786311511659,0.407350131226914,0,0,0
"Morocco",2012,0.0921617615178595,0.360238797846271,-0.239712561370984,0.0178740396535444,0.121231576069248,0.397153136859238,-0.251146612056022,0.0801338834344485,-0.144388121574944,0.313386146811155,-0.00409478194455885,0.958649035872871,1,0.239712561370984,0.0399520935618307
"Morocco",2013,0.0448488273305422,0.624872145730713,-0.160247508737408,0.0885194091809697,-0.217753824582379,0.111343662354253,0.0425658342596206,0.73892791079966,-0.083086630757448,0.515482844321573,-0.0640366991391324,0.376411230473854,0,0,0
"Morocco",2014,-0.0408551585680867,0.575178882888231,0.0270968155605544,0.706013544809198,-0.0477527312514892,0.646335373330488,-0.0744399678572768,0.455499872796469,-0.209483140745803,0.0328986255248225,-0.0997873780006085,0.076100194078928,1,0.209483140745803,0.0349138567909671
"Morocco",2015,0.0314971514085342,0.712094665993589,0.162496571217053,0.0703164430686669,0.349701135649685,0.00467874541695255,-0.103547747696237,0.378508858855426,-0.0425394145432772,0.722909882165853,0.0859823244304047,0.20164409392522,1,0.349701135649685,0.0582835226082808
"Morocco",2016,-0.0873947820121077,0.393851734699167,0.148294109871452,0.142324600247723,-0.0760950526621201,0.605414348720613,0.259377959730156,0.0662493351853235,0.375368208757303,0.00956019471321104,0.120925738442619,0.123402673044045,1,0.375368208757303,0.0625613681262172
"Netherlands",1995,0.0689677076668601,0.427965294527963,-0.0613270110493378,0.480839282940666,-0.0828733742953834,0.486416545929862,0.205413381526227,0.115955238809632,0.0837165720894806,0.520874689127872,0.00365263382428051,0.956441392201323,0,0,0
"Netherlands",1996,0.152226715299116,0.188992131332162,0.0378360723869598,0.741810254348403,0.109992242021236,0.492709912257736,0.122884204852037,0.473231679672004,0.0363972991471706,0.831687165372663,0.143673409763106,0.107084576775495,0,0,0
